LocationID,PlantAccountDepartment,Territory,dlvr_name,dlvr_Addr,dlvr_city,dlvr_state,dlvr_Zip,WeeksVisited,DaysVisited,AmountPerCycle,stop_sequence_1,stop_sequence_2,stop_sequence_3,stop_sequence_4,stop_sequence_5,stop_sequence_6,stop_sequence_7,lbs,avg_wkly_volume1,latitude,longitude,CycleVolume,GarmentChanges,AccountTypeID,Plant,DeliveryID
268499,2502-000000-00,2502-33,Foothill H/S Nutrition Services,9733 Deschutes Rd,Palo Cedro,CA,960738644,XX,T,2,0,1,0,0,0,0,0,48,($22),40.569069,-122.238571,($43),0,T,2502,87610
295660,2502-000000-00,2502-33,Poppies Pizza,1072 Lake Blvd.,Redding,CA,96003,XX,M,2,3002,0,0,0,0,0,0,0,$16,40.622370,-122.403770,$33,0,T,2502,112556
296611,2502-000000-00,2502-33,Viking Skate Country,735 Auditorium Dr.,Redding,CA,96001, X,W,1,0,0,1,0,0,0,0,10,$7,40.588280,-122.381860,$7,0,T,2502,113436
297870,2502-000000-00,2502-33,Valero Hilltop,722 E. Cypress Ave.,Redding,CA,96002,X ,W,1,0,0,1,0,0,0,0,6,$15,40.571520,-122.358840,$15,0,T,2502,114590
314090,2502-000000-00,2502-33,Mt Shasta High School,710 Everitt Memorial Highway,Mount Shasta,CA,96067, X,R,1,0,0,0,2,0,0,0,0,$73,41.323920,-122.305410,$73,0,T,2502,129861
318323,2502-000000-00,2502-33,Siskiyou Union High School Culinary,624 Everitt Memorial Highway,Mount Shasta,CA,96067,XX,R,2,0,0,0,1,0,0,0,0,$30,41.320690,-122.306100,$60,32,T,2502,133722
321142,2502-000000-00,2502-33,Hill Country Health & Wellness Center,3270 Churn Creek Road,Redding,CA,96002,XX,W,2,0,0,1,0,0,0,0,0,$28,40.560020,-122.353560,$57,0,H,2502,136335
323986,2502-000000-00,2502-33,FTH - Bakery,930 Hilltop Drive Suite D,Redding,CA,96003,XX,F,2,0,0,0,0,1,0,0,0,$63,40.594459,-122.359127,$126,19,T,2502,139007
171682,2502-753874-00,2502-33,Reeds Market,7007 Shingle Glen Trl,Shingletown,CA,96088,XX,T,2,0,80,0,0,0,0,0,63,$93,40.491459,-121.892647,$186,0,T,2502,36562
279145,2502-000000-00,2502-33,Lake Redding Golf,1795 Benton Drive,Redding,CA,96003,XX,M,2,1003,0,0,0,0,0,0,6,$19,40.597020,-122.400190,$38,0,T,2502,97073
280003,2502-000000-00,2502-33,Shasta Lanes,11093 Black Marble Ln,Redding,CA,96003,XX,F,2,0,0,0,0,75,0,0,28,$50,40.609890,-122.369320,$99,0,T,2502,97886
290005,2502-000000-00,2502-33,"Black Rose Coffee & Tea, Inc.",9539 Old Oregon Trail,Redding,CA,96003,XX,T,2,0,105,0,0,0,0,0,22,$36,40.564500,-122.298430,$72,0,T,2502,107311
293115,2502-000000-00,2502-33,California Highway Patrol,1001 I-5 South,Mt. Shasta,CA,96067,XX,R,2,0,0,0,20,0,0,0,256,$267,41.257970,-122.271680,$534,153,T,2502,110230
300441,2502-000000-00,2502-33,KFC-Redding  # C750128,135 Lake Boulevard,Redding,CA,96003,XX,M,2,9999,0,0,0,0,0,0,0,$37,40.610210,-122.379920,$73,0,T,2502,116978
316737,2502-000000-00,2502-33,Huffs @ Bridge Bay,10300 Bridge Bay Road,Redding,CA,96003,XX,R,2,0,0,0,1,0,0,0,0,$355,40.755370,-122.323890,$709,54,T,2502,132250
320234,2502-000000-00,2502-33,Mount Shasta High School - Culinary,710 Everitt Memorial Highway,Mount Shasta,CA,96067,XX,R,2,0,0,0,1,0,0,0,0,$6,41.323920,-122.305410,$11,5,T,2502,135503
171176,2502-121774-00,2502-33,Holiday Mrk 40 Linen,9350 Deschutes Rd,Palo Cedro,CA,96073-9763,XX,T,2,0,35,0,0,0,0,0,93,$82,40.559178,-122.238592,$163,24,T,2502,36179
278202,2502-000000-00,2502-33,Shasta Ortho Mats,1255 Liberty St,Redding,CA,96001,XX,F,2,0,0,0,0,24,0,0,48,$72,40.588040,-122.387540,$144,0,T,2502,96186
294022,2502-000000-00,2502-33,Lakehead Shell,20749 Lakeshore Dr.,Lakehead,CA,96051,X ,R,1,0,0,0,32,0,0,0,12,$11,40.887780,-122.384400,$11,0,T,2502,111069
294602,2502-000000-00,2502-33,Shasta Orthodontics,2175 Civic Center Drive,Redding,CA,96001,XX,W,2,0,0,55,0,0,0,0,31,$41,40.574880,-122.380690,$82,1,H,2502,111590
311389,2502-000000-00,2502-33,Quail Crest 2 dba Sierra Oaks of Redding D/S,1520 Collyer Drive,Redding,CA,96003,XX,M,2,9999,0,0,0,0,0,0,0,$0,40.617130,-122.342140,$0,0,T,2502,127355
322942,2502-000000-00,2502-33,Woody's Brewing Company,1257 Oregon Street,Redding,CA,96001,XX,W,2,0,0,25,0,0,0,0,50,$55,40.585921,-122.395104,$109,0,T,2502,138032
278200,2502-000000-00,2502-33,Shasta Ortho LPT,1255 Liberty St,Redding,CA,96001,XX,MWF,2,9999,0,9999,0,9999,0,0,171,$148,40.588040,-122.387540,$297,0,T,2502,96183
292679,2502-000000-00,2502-33,Panda Express # 3022,4660 Churn Creek,Redding,CA,96002,XX,F,2,0,0,0,0,25,0,0,55,$34,40.539940,-122.350610,$69,0,T,2502,109826
295559,2502-000000-00,2502-33,Country Waffles,2300 Athens Ave,Redding,CA,96001,XX,M,2,3001,0,0,0,0,0,0,24,$27,40.577890,-122.376010,$54,0,T,2502,112463
295680,2502-000000-00,2502-33,It's Jerky,3094 Crossroads Dr.,Redding,CA,96003,XX,F,2,0,0,0,0,15,0,0,55,$47,40.560300,-122.296640,$93,0,T,2502,112575
297114,2502-000000-00,2502-33,LOGE Mt Shasta,1612 S Mount Shasta Blvd.,Mount Shasta,CA,96067,XX,R,2,0,0,0,5,0,0,0,"2,892","$1,509",41.297610,-122.305850,"$3,018",0,T,2502,113886
299945,2502-000000-00,2502-33,Churn Creek Health Care Mats,3184 Churn Creek Road,Redding,CA,96002,XX,W,2,0,0,1,0,0,0,0,0,$122,40.561420,-122.353320,$245,0,T,2502,116524
311253,2502-000000-00,2502-33,Lake Shasta Lodge,21417 Main Street,Lakehead,CA,96051,X ,R,1,0,0,0,1,0,0,0,0,$21,40.906820,-122.383250,$21,0,T,2502,127228
318905,2502-000000-00,2502-33,Thrive Automotive,1630 Shasta Street,Redding,CA,96001,XX,W,2,0,0,1,0,0,0,0,0,$135,40.585770,-122.394640,$271,50,I,2502,134259
286612,2502-000000-00,2502-33,Enterprise H.S. Kitchen - Summer Hold,3411 Churn Creek Rd,Redding,CA,96002, X,W,1,0,0,1,0,0,0,0,14,$38,40.558430,-122.352260,$38,0,T,2502,104131
295412,2502-000000-00,2502-33,Bartel's Giant Burger,18509 Lake Blvd. E,Redding,CA,96003,XX,M,2,9999,0,0,0,0,0,0,16,$29,40.611180,-122.369090,$58,0,T,2502,112332
313799,2502-000000-00,2502-33,Mount Shasta 76,411 West Lake Street,Mount Shasta,CA,96067,XX,R,2,0,0,0,50,0,0,0,0,$40,41.310940,-122.317280,$79,0,T,2502,129596
320041,2502-000000-00,2502-33,Robin Montgomery - Massage Therapy,3609 Bechelli Ln Unit G,Redding,CA,96002,XX,F,2,0,0,0,0,1,0,0,0,$0,40.577620,-122.374820,$0,0,T,2502,135331
323371,2502-000000-00,2502-33,Thrive Automotive,2693 Churn Creek Road,Redding,CA,96002,XX,W,2,0,0,1,0,0,0,0,0,$90,40.568099,-122.351817,$180,30,I,2502,138423
256270,2502-751913-00,2502-33,Higher Ground,28526 State Highway 44,Shingletown,CA,960889492,XX,T,2,0,60,0,0,0,0,0,15,$24,40.501750,-121.991813,$49,0,T,2502,36510
278198,2502-000000-00,2502-33,Shasta Ortho SOSM,1255 Liberty St,Redding,CA,96001,XX,MWF,2,9999,0,9999,0,9999,0,0,316,$313,40.588040,-122.387540,$627,140,T,2502,96182
293030,2502-000000-00,2502-33,Fresh Fire Grill - RDG,161 Lake Blvd.,Redding,CA,96003,XX,M,2,1101,0,0,0,0,0,0,16,$18,40.610400,-122.380220,$36,0,T,2502,110152
295019,2502-000000-00,2502-33,Maruti Shingletown D/S,31268 Hwy 44,Shingletown,CA,96088,XX,T,2,0,71,0,0,0,0,0,0,$0,40.492650,-121.888840,$0,0,I,2502,111959
296204,2502-000000-00,2502-33,Goodtimes Pizza D/S,22049 Old 44 Drive,Palo Cedro,CA,96073,XX,T,2,0,25,0,0,0,0,0,0,$0,40.563510,-122.236750,$0,0,T,2502,113070
299946,2502-000000-00,2502-33,Churn Creek Health Care,3184 Churn Creek Road,Redding,CA,96002,XX,W,2,0,0,1,0,0,0,0,0,$213,40.561420,-122.353320,$427,0,T,2502,116525
305455,2502-000000-00,2502-33,Skye Beauty Co.,9461 Deschutes Road,Palo Cedro,CA,96073,X ,T,1,0,30,0,0,0,0,0,0,$10,40.562530,-122.238160,$10,0,T,2502,121764
308967,2502-000000-00,2502-33,Shell Eureka Way,2110 Eureka Way,Redding,CA,96001, X,W,1,0,0,11,0,0,0,0,0,$11,40.586960,-122.402190,$11,0,T,2502,125076
311566,2502-000000-00,2502-33,Fat Daddy's BBQ,942 Hartnell Avenue,Redding,CA,96002,XX,F,2,0,0,0,0,15,0,0,0,$36,40.564040,-122.354200,$71,0,T,2502,127523
314154,2502-000000-00,2502-33,Wing Spot,991 Lake Boulevard Suite B,Redding,CA,96003,XX,M,2,2001,0,0,0,0,0,0,0,$55,40.621100,-122.400320,$110,0,T,2502,129921
257727,2502-124415-00,2502-33,Bella Vista Ele Main,22661 Old Alturas Rd,Bella Vista,CA,960089792,XX,M,2,9999,0,0,0,0,0,0,55,$66,40.640193,-122.232034,$131,0,I,2502,36257
292663,2502-000000-00,2502-33,Panda Express DS # 3022,4660 Churn Creek,Redding,CA,96002,XX,F,2,0,0,0,0,25,0,0,0,$0,40.539940,-122.350610,$0,0,T,2502,109814
294766,2502-000000-00,2502-33,Maruti Shingletown,31268 Hwy 44,Shingletown,CA,96088,XX,T,2,0,70,0,0,0,0,0,69,$77,40.492650,-121.888840,$153,0,T,2502,111734
306462,2502-000000-00,2502-33,Lumberjacks Restaurant,501 East Cypress Avenue,Redding,CA,96002,XX,F,2,0,0,0,0,1,0,0,0,$59,40.570760,-122.362360,$119,0,T,2502,122714
294790,2502-000000-00,2502-33,Las Maria's,2640 Bechelli Lane,Redding,CA,96002,XX,F,2,0,0,0,0,40,0,0,13,$13,40.568870,-122.363060,$25,0,T,2502,111753
298952,2502-000000-00,2502-33,Mt Shasta Ski Park,4500 Ski Park Hwy,McCloud,CA,96057,XX,R,2,0,0,0,1,0,0,0,0,$0,41.268570,-122.214770,$0,0,T,2502,115600
319123,2502-000000-00,2502-33,New Clairvaux Tasting Room,1355 Butte Street,Redding,CA,96001, X,W,1,0,0,1,0,0,0,0,0,$14,40.583940,-122.390330,$14,0,T,2502,134462
171294,2502-126721-00,2502-33,In & Out Market,9480 Cedro Ln,Palo Cedro,CA,96073-9710,X ,T,1,0,25,0,0,0,0,0,21,$29,40.562691,-122.235092,$29,0,I,2502,36304
301994,2502-000000-00,2502-33,California Highway Patrol,618 West Jessie Street,Mount Shasta,CA,96067,XX,R,2,0,0,0,15,0,0,0,0,$64,41.311490,-122.322480,$129,11,T,2502,118436
305240,2502-000000-00,2502-33,Goodtimes Pizza,22049 Old Highway 44,Palo Cedro,CA,96073,XX,T,2,0,26,0,0,0,0,0,0,$104,40.554070,-122.228250,$208,0,T,2502,121568
311673,2502-000000-00,2502-33,Luna Restaurant,2914 Churn Creek Road,Redding,CA,96002,XX,F,2,0,0,0,0,1,0,0,0,$54,40.565000,-122.353340,$107,0,T,2502,127620
320040,2502-000000-00,2502-33,Weed High School,909 Hillside Drive,Weed,CA,96094,X ,R,1,0,0,0,1,0,0,0,0,$94,41.427310,-122.373410,$94,0,I,2502,135330
320632,2502-000000-00,2502-33,Redding Adventure Hub,862 North Market Street,Redding,CA,96003,XX,W,2,0,0,1,0,0,0,0,0,$19,40.594780,-122.389160,$38,0,I,2502,135871
267501,2502-000000-00,2502-33,Buds Garage,8975 Silver Bridge Rd,Palo Cedro,CA,960738769,XX,T,2,0,50,0,0,0,0,0,5,$26,40.548580,-122.220413,$52,10,I,2502,86799
269499,2502-000000-00,2502-33,Hillside Church,621 Twin View Blvd,Redding,CA,960032001, X,M,1,9999,0,0,0,0,0,0,34,$59,40.617680,-122.372597,$59,0,T,2502,88408
279814,2502-000000-00,2502-33,Rocky Point Charter School,3500 Tamarack Dr,Redding,CA,96003,XX,M,2,9999,0,0,0,0,0,0,12,$37,40.619200,-122.402520,$74,0,T,2502,97708
280880,2502-000000-00,2502-33,North Cow Creek School - D/S,10619 Swede Creek Rd,Palo Cedro,CA,96073,X ,T,1,0,8,0,0,0,0,0,0,$0,40.593120,-122.229320,$0,0,T,2502,98708
284610,2502-000000-00,2502-33,Fast Track Food & Fuel,9539 Old Oregon Trail,Redding,CA,96003,XX,T,2,0,100,0,0,0,0,0,55,$50,40.564500,-122.298430,$100,0,T,2502,102222
290893,2502-000000-00,2502-33,Bella Vista School / Supplies,22661 Old Alturas Rd.,Bella Vista,CA,96008,XX,M,2,9999,0,0,0,0,0,0,1,$0,40.638310,-122.232950,$0,0,T,2502,108150
298953,2502-000000-00,2502-33,Mt Shasta Ski Park D/S,4500 Ski Park Hwy,McCloud,CA,96057,XX,R,2,0,0,0,1,0,0,0,0,$0,41.268570,-122.214770,$0,0,T,2502,115601
314092,2502-000000-00,2502-33,Mt Shasta High School - DS,710 Everitt Memorial Highway,Mount Shasta,CA,96067,XX,R,2,0,0,0,3,0,0,0,0,$0,41.323920,-122.305410,$0,0,T,2502,129863
319189,2502-000000-00,2502-33,Tri Counties Bank,303 Main Street,Weed,CA,96094, X,R,1,0,0,0,1,0,0,0,0,$15,41.425230,-122.383950,$15,0,I,2502,134525
322234,2502-000000-00,2502-33,MJB Welding Supply,2610 Churn Creek Road,Redding,CA,96002,XX,M,2,9999,0,0,0,0,0,0,0,$78,40.569490,-122.353310,$156,0,I,2502,137361
257728,2502-124415-10,2502-33,Bella Vista Elem Kitchen,22661 Old Alturas Rd,Bella Vista,CA,960089792,XX,M,2,9999,0,0,0,0,0,0,19,$27,40.640193,-122.232034,$55,0,I,2502,36258
319797,2502-000000-00,2502-33,Chic Salon,2948 Churn Creek Road,Redding,CA,96002,XX,F,2,0,0,0,0,1,0,0,0,$78,40.564500,-122.354420,$155,0,T,2502,135105
290503,2502-000000-00,2502-33,Chrysalis Charter School D/S,21945 Old 44 Dr.,Palo Cedro,CA,96073,X ,T,1,0,23,0,0,0,0,0,0,$0,40.563600,-122.241040,$0,0,T,2502,107784
293876,2502-000000-00,2502-33,Cinders & Taste and See,1415 Market Strret,Redding,CA,96001,XX,W,2,0,0,20,0,0,0,0,69,$61,40.585010,-122.390740,$121,0,T,2502,110931
309382,2502-000000-00,2502-33,Roots Farm Educational Foundation (BD),11489 Poison Oak Lane,Redding,CA,96003,XX,T,2,0,30,0,0,0,0,0,0,$0,40.555180,-122.235820,$0,0,T,2502,125472
312151,2502-000000-00,2502-33,Cedars Lodge Motel,4201 Dunsmuir Avenue,Dunsmuir,CA,96025,X ,R,1,0,0,0,1,0,0,0,0,$45,41.234520,-122.273310,$45,0,T,2502,128052
315654,2502-000000-00,2502-33,Los Gordos,5200 Churn Creek Road Suite L,Redding,CA,96002,XX,F,2,0,0,0,0,1,0,0,0,$55,40.537660,-122.345020,$110,0,T,2502,131273
318811,2502-000000-00,2502-33,Churn Creek Wellness & Dental,3110 Churn Creek Road,Redding,CA,96002,XX,W,2,0,0,1,0,0,0,0,0,$58,40.562080,-122.353530,$116,0,I,2502,134176
325038,2502-000000-00,2502-33,Grape Ranch Golf Club,22499 Golftime Drive,Palo Cedro,CA,96073,XX,T,2,0,1,0,0,0,0,0,0,$24,40.555489,-122.229957,$48,0,T,2502,139996
284916,2502-000000-00,2502-33,Boba Tea and Coffee,2999 Churn Creek Rd,Redding,CA,96002, X,F,1,0,0,0,0,1,0,0,9,$8,40.563840,-122.353110,$8,0,T,2502,102520
297833,2502-000000-00,2502-33,Balance Yoga Center,2821 Bechelli Ln.,Redding,CA,96002,XX,F,2,0,0,0,0,35,0,0,104,$237,40.566240,-122.361590,$473,0,T,2502,114555
299791,2502-000000-00,2502-33,Trendy's,1730 Gold Street,Redding,CA,96001,XX,M,2,1002,0,0,0,0,0,0,0,$49,40.579250,-122.392970,$97,0,T,2502,116382
309425,2502-000000-00,2502-33,Evergreen Coffee,2085 Pine Street,Redding,CA,96001,XX,W,2,0,0,60,0,0,0,0,0,$32,40.579220,-122.386960,$63,0,T,2502,125509
322720,2502-000000-00,2502-33,Chick-fil-A at I-5 & Bonnyview,4086 South Bonnyview Road,Redding,CA,96002,XX,F,2,0,0,0,0,1,0,0,0,$27,40.538230,-122.349170,$54,0,T,2502,137820
255921,2502-122013-10,2502-33,FTH - Churncreek - D/S,2650 Churn Creek Rd,Redding,CA,960021125,XX,F,2,0,0,0,0,10,0,0,0,$0,40.568481,-122.353088,$0,0,T,2502,36188
276258,2502-000000-00,2502-33,Kaleidoscope Coffee,960 Lake Blvd,Redding,CA,960034003,XX,M,2,9999,0,0,0,0,0,0,15,$17,40.586080,-122.356060,$35,0,T,2502,94360
279524,2502-000000-00,2502-33,Shasta Ortho LPT - COG Hot Pads,1255 Liberty St,Redding,CA,96001,XX,F,2,0,0,0,0,20,0,0,15,$19,40.588040,-122.387540,$39,0,T,2502,97435
283880,2502-000000-00,2502-33,Tracy Wilder / Leo Jones Propane,11851 Hootenanny Way,Redding,CA,96003,XX,M,2,1001,0,0,0,0,0,0,0,$27,40.632210,-122.262960,$54,3,T,2502,101524
294024,2502-000000-00,2502-33,Lakehead Shell D/S,20749 Lakeshore Dr.,Lakehead,CA,96051,X ,R,1,0,0,0,35,0,0,0,0,$0,40.887780,-122.384400,$0,0,T,2502,111071
317281,2502-000000-00,2502-33,Cedar Tree Restaurant,22020 Palo Way,Palo Cedro,CA,96073,XX,T,2,0,47,0,0,0,0,0,0,$40,40.555330,-122.237920,$81,0,T,2502,132758
317707,2502-000000-00,2502-33,Sourdough Bread Company,4641 Churn Creek Road Suite 2,Redding,CA,96002,XX,F,2,0,0,0,0,1,0,0,0,$35,40.540180,-122.350030,$71,0,T,2502,133146
323995,2502-000000-00,2502-33,Junction School - Kitchen,9087 Deschutes Road,Palo Cedro,CA,96073,XX,T,2,0,1,0,0,0,0,0,0,$22,40.550319,-122.237840,$44,0,T,2502,139016
324517,2502-000000-00,2502-33,Integrity Medical Center,317 Lake Boulevard Suite A,Redding,CA,96003,X ,M,1,1,0,0,0,0,0,0,0,$13,40.611748,-122.381427,$13,0,H,2502,139496
325496,2502-000000-00,2502-33,Rocky Point Kitchen,3500 Tamarack Drive,Redding,CA,96003,XX,M,2,1,0,0,0,0,0,0,0,$0,40.619198,-122.402524,$0,0,T,2502,140430
239680,2502-752993-02,2502-75,Wheeler Logging Cat Shop,13570 State Highway 36 E,Red Bluff,CA,96080-8878,XX,M,2,100,0,0,0,0,0,0,46,$68,40.187708,-122.185855,$135,21,I,2502,36539
246320,2502-759392-00,2502-75,Rio Skin Body - Deana ,656 Washington St,Red Bluff,CA,96080-3321,XX,T,2,0,75,0,0,0,0,0,53,$0,40.176762,-122.235764,$0,0,T,2502,36657
214581,2502-901622-00,2502-75,Reynolds Ranch Farm,501 Madison St,Red Bluff,CA,96080-3411, X,T,1,0,76,0,0,0,0,0,16,$25,40.174511,-122.236649,$25,0,I,2502,36690
272271,2502-000000-00,2502-75,Highland Ranch Resort,41515 State Highway 36 E,Mill Creek,CA,960619716,XX,F,2,0,0,0,0,40,0,0,367,$769,40.358810,-121.493172,"$1,538",44,T,2502,90678
275540,2502-000000-00,2502-75,Golden Rule Small Engine,22835 Antelope Blvd Suite A,Red Bluff,CA,960808817,XX,W,2,0,0,125,0,0,0,0,14,$49,40.186110,-122.209950,$99,55,T,2502,93659
277484,2502-000000-00,2502-75,Wings & Wheels,1760 Airport Blvd.,Red Bluff,CA,96080,XX,W,2,0,0,25,0,0,0,0,46,$26,40.155410,-122.250830,$51,0,T,2502,95505
281062,2502-000000-00,2502-75,LC-POA-Maintenance,22488 Rio Alto Dr,Cottonwood,CA,96002,XX,T,2,0,185,0,0,0,0,0,29,$32,40.357650,-122.189720,$65,24,T,2502,98884
292840,2502-000000-00,2502-75,Green Barn Whiskey Kitchen,5 Chestnut Ave,Red Bluff,CA,96080,XX,M,2,90,0,0,0,0,0,0,282,$144,40.186330,-122.209100,$289,0,T,2502,109975
297935,2502-000000-00,2502-75,L and D Gasoline,58 Antelope Blvd,Red Bluff,CA,96080,X ,W,1,0,0,10,0,0,0,0,19,$18,40.179320,-122.228980,$18,0,T,2502,114650
298794,2502-000000-00,2502-75,Braun Equipment,21260 State Highway 36,Red Bluff,CA,96080,XX,F,2,0,0,0,0,80,0,0,0,$17,40.302830,-122.092200,$34,3,T,2502,115458
311363,2502-000000-00,2502-75,Francisco's Tacos,1 Sutter Street,Red Bluff,CA,96080, X,W,1,0,0,290,0,0,0,0,0,$12,40.152700,-122.221070,$12,0,T,2502,127330
312245,2502-000000-00,2502-75,DH Red Bluff Wound Care,2440 Sister Mary Columba Drive,Red Bluff,CA,96080,XX,M,2,35,0,0,0,0,0,0,0,$166,40.148650,-122.222180,$331,15,H,2502,128140
316481,2502-000000-00,2502-75,Ben's Truck Repair,2060 Montgomery Road,Red Bluff,CA,96080,XX,M,2,48,0,0,0,0,0,0,0,$87,40.153340,-122.224780,$173,34,I,2502,132017
270250,2502-000000-00,2502-75,Red Bluff School Office - D/S,1755 Airport Blvd,Red Bluff,CA,960804514,X ,W,1,0,0,21,0,0,0,0,0,$0,40.156368,-122.250557,$0,0,T,2502,89013
287888,2502-000000-00,2502-75,Sunshine Food & Gas,22700 Antelope Blvd.,Red Bluff,CA,96080,X ,W,1,0,0,290,0,0,0,0,25,$23,40.185970,-122.191510,$23,0,I,2502,105308
308514,2502-000000-00,2502-75,Sage @ Simpson Univ - Summer Hold,2211 College View Drive,Redding,CA,96003,XX,R,2,0,0,0,1,0,0,0,0,$129,40.618090,-122.329310,$258,40,T,2502,124649
314964,2502-000000-00,2502-75,Tehama Wellness & Spa,356 Kimball Rd,Red Bluff,CA,96080,X ,T,1,0,79,0,0,0,0,0,0,$45,40.177700,-122.235590,$45,0,T,2502,130662
319408,2502-000000-00,2502-75,City of Red Bluff - Police,555 Washington Street,Red Bluff,CA,96080, X,T,1,0,77,0,0,0,0,0,0,$12,40.175770,-122.235080,$12,0,I,2502,134733
319766,2502-000000-00,2502-75,S&S Mobile Pressure Washing,8697 Shasta Boulevard,Los Molinos,CA,96055,XX,W,2,0,0,260,0,0,0,0,0,$37,40.048210,-122.095770,$74,18,I,2502,135078
320866,2502-000000-00,2502-75,Main Street Deli,20645 Gas Point Road,Cottonwood,CA,96022,XX,T,2,0,170,0,0,0,0,0,0,$31,40.388380,-122.288130,$61,0,I,2502,136085
171197,2502-122088-00,2502-75,North Main Equipment,1899 Main St,Red Bluff,CA,96080-2358,XX,T,2,0,90,0,0,0,0,0,1,$24,40.187988,-122.238922,$48,12,I,2502,36193
261906,2502-750378-00,2502-75,Covered Up - Catering,P.O. Box 312,Lakehead,CA,96051,XX,W,2,0,0,311,0,0,0,0,0,$0,40.185793,-122.178336,$0,0,T,2502,36448
170422,2502-907200-00,2502-75,Red Bluff School Office,1755 Airport Blvd,Red Bluff,CA,96080-4514,X ,W,1,0,0,20,0,0,0,0,40,$34,40.156368,-122.250557,$34,0,T,2502,36730
215590,2502-907875-00,2502-75,Jacks Restaurant,7875 Hwy 99e,Los Molinos,CA,960550000, X,W,1,0,0,150,0,0,0,0,8,$14,40.025280,-122.100290,$14,0,T,2502,36737
307872,2502-000000-00,2502-75,Mountain Mike's Pizza,905 South Main Street,Red Bluff,CA,96080,XX,W,2,0,0,300,0,0,0,0,0,$58,40.162680,-122.228180,$115,0,T,2502,124043
316738,2502-000000-00,2502-75,Renstrom Trucking Inc.,9511 State Highway 99W,Gerber,CA,96035,XX,M,2,155,0,0,0,0,0,0,0,$43,40.069420,-122.170640,$87,5,I,2502,132251
324893,2502-000000-00,2502-75,Capitol Helicopters,8670 Old Oregon Trail,Redding,CA,96002,XX,R,2,0,0,0,160,0,0,0,0,$165,40.539936,-122.296588,$329,119,I,2502,139855
171106,2502-120844-00,2502-75,Western Hydro Corp,6705 Hooker Creek Road,Cottonwood,CA,960220000, X,T,1,0,165,0,0,0,0,0,6,$28,40.301540,-122.327560,$28,0,I,2502,36141
205202,2502-331360-00,2502-75,Action Axle & Suspension,8761 Airport Rd,Redding,CA,96002-9217,XX,R,2,0,0,0,200,0,0,0,12,$17,40.541684,-122.302800,$34,10,I,2502,36374
261278,2502-752929-10,2502-75,Crossland 6 - D/S,8215 Ca-99 E,Los Molinos,CA,96055,XX,W,2,0,0,130,0,0,0,0,0,$0,40.034222,-122.099910,$0,0,I,2502,36535
257410,2502-754396-00,2502-75,COR Fire Station 7 Redding,3772 Flight Ave,Redding,CA,960029387,XX,R,2,0,0,0,145,0,0,0,116,$44,40.509410,-122.300998,$88,0,I,2502,36567
194151,2502-755600-00,2502-75,Simpson Events,2211 College View Dr,Redding,CA,96003-8601,XX,R,2,0,0,0,10,0,0,0,43,$108,40.617908,-122.330139,$216,0,T,2502,36599
264798,2502-000000-00,2502-75,"Angelos Classic Import Serv, Inc",2668 Hartnell Ave,Redding,CA,960022317,XX,R,2,0,0,0,211,0,0,0,39,$33,40.563780,-122.320972,$67,30,I,2502,84804
324050,2502-000000-00,2502-75,Eddie Axner Construction,5249 Old Oregon Trail,Redding,CA,96002,XX,R,2,0,0,0,155,0,0,0,0,$31,40.531451,-122.295936,$62,15,I,2502,139068
171613,2502-751969-00,2502-75,Babcock's Equip Repair,5490 Churn Creek Rd,Redding,CA,96002-4028,XX,R,2,0,0,0,400,0,0,0,3,$22,40.535339,-122.343368,$44,4,T,2502,36512
257409,2502-752244-00,2502-75,COR Redding Airport,6751 Woodrum Cir,Redding,CA,960029386, X,R,1,0,0,0,141,0,0,0,38,$35,40.507011,-122.300392,$35,0,I,2502,36521
251923,2502-759925-00,2502-75,Garden Equipped,8693 Airport Rd,Redding,CA,960029216, Y,R,0,0,0,0,195,0,0,0,2,$0,40.539872,-122.302782,$0,0,I,2502,36665
295027,2502-000000-00,2502-75,California Dept. of Forestry & Fire Protection,604 Antelope Blvd.,Red Bluff,CA,96080,XX,T,2,0,83,0,0,0,0,0,69,$125,40.185910,-122.203620,$251,30,T,2502,111967
273694,2502-000000-00,2502-75,FN - North Valley Services,502 Lucknow Ave,Red Bluff,CA,960802040,XX,T,2,0,80,0,0,0,0,0,94,$149,40.197880,-122.206800,$297,0,T,2502,91924
279403,2502-000000-00,2502-75,The Village At Child's Meadow - Seasonal Hold,41500 Hwy 36 E,Millcreek,CA,96061,XX,F,2,0,0,0,0,45,0,0,0,$322,36.332720,-119.260660,$644,0,T,2502,97320
171093,2502-120786-10,2502-75,Holiday Mkt #34 Groc,20635 Gas Point Rd,Cottonwood,CA,96022-9295,XX,F,2,0,0,0,0,20,0,0,17,$80,40.389332,-122.287468,$160,0,T,2502,36134
244194,2502-752702-00,2502-75,Us Forest Service,6101 Airport Rd,Redding,CA,960029422,X ,R,1,0,0,0,147,0,0,0,21,$27,40.519291,-122.302750,$27,0,I,2502,36525
170297,2502-901960-00,2502-75,Fast Track Gas,8099 CA-99 E,Los Molinos,CA,96055, X,W,1,0,0,135,0,0,0,0,47,$0,40.030935,-122.099937,$0,0,T,2502,36695
